customer_id,date,day_of_week,total_steps,total_distance,tracker_distance,very_active_distance,moderately_active_distance,light_active_distance,sedentary_active_distance,very_active_minutes,fairly_active_minutes,lightly_active_minutes,sedentary_minutes,calories,month,total_active_minutes,steps_to_distance_ratio
4388161847,2016-04-30,Saturday,12533,9.64,9.64,0.7,2.0,6.94,0.0,14,43,300,537,3283,4,357,1300.1
4388161847,2016-05-01,Sunday,10255,7.89,7.89,1.01,0.68,6.2,0.0,12,15,241,579,2926,5,268,1299.7
4388161847,2016-05-02,Monday,10096,8.4,8.4,3.77,0.08,4.55,0.0,33,4,204,935,3147,5,241,1201.9
4388161847,2016-05-03,Tuesday,12727,9.79,9.79,1.13,0.78,7.88,0.0,18,18,306,984,3290,5,342,1300.0
4388161847,2016-05-04,Wednesday,12375,9.52,9.52,2.79,0.93,5.8,0.0,35,21,251,632,3162,5,307,1299.9
4388161847,2016-05-05,Thursday,9603,7.38,7.38,0.63,1.67,5.09,0.0,12,39,199,896,2899,5,250,1301.2
4388161847,2016-05-06,Friday,13175,10.13,10.13,2.11,2.09,5.93,0.0,33,45,262,1100,3425,5,340,1300.6
4388161847,2016-05-07,Saturday,22770,17.54,17.54,9.45,2.77,5.33,0.0,120,56,260,508,4022,5,436,1298.2
4388161847,2016-05-08,Sunday,17298,14.38,14.38,9.89,1.26,3.23,0.0,107,38,178,576,3934,5,323,1202.9
4388161847,2016-05-09,Monday,10218,7.86,7.86,0.34,0.73,6.79,0.0,6,19,258,1020,3013,5,283,1300.0
4388161847,2016-05-10,Tuesday,10299,7.92,7.92,0.81,0.65,6.46,0.0,13,14,267,648,3061,5,294,1300.4
4388161847,2016-05-11,Wednesday,10201,7.84,7.84,0.53,0.79,6.53,0.0,8,18,256,858,2954,5,282,1301.1
4388161847,2016-05-12,Thursday,3369,2.59,2.59,0.0,0.0,2.59,0.0,0,0,108,825,1623,5,108,1300.8
4445114986,2016-04-12,Tuesday,3276,2.2,2.2,0.0,0.0,2.2,0.0,0,0,196,787,2113,4,196,1489.1
4445114986,2016-04-13,Wednesday,2961,1.99,1.99,0.0,0.0,1.99,0.0,0,0,194,840,2095,4,194,1487.9
4445114986,2016-04-14,Thursday,3974,2.67,2.67,0.0,0.0,2.67,0.0,0,0,231,717,2194,4,231,1488.4
4445114986,2016-04-15,Friday,7198,4.83,4.83,0.0,0.0,4.83,0.0,0,0,350,711,2496,4,350,1490.3
4445114986,2016-04-16,Saturday,3945,2.65,2.65,0.0,0.0,2.65,0.0,0,0,225,716,2180,4,225,1488.7
4445114986,2016-04-17,Sunday,2268,1.52,1.52,0.0,0.0,1.52,0.0,0,0,114,1219,1933,4,114,1492.1
4445114986,2016-04-18,Monday,6155,4.24,4.24,2.0,0.29,1.95,0.0,25,6,162,1247,2248,4,193,1451.7
4445114986,2016-04-19,Tuesday,2064,1.39,1.39,0.0,0.0,1.39,0.0,0,0,121,895,1954,4,121,1484.9
4445114986,2016-04-20,Wednesday,2072,1.39,1.39,0.0,0.0,1.39,0.0,0,0,137,841,1974,4,137,1490.6
4445114986,2016-04-21,Thursday,3809,2.56,2.56,0.0,0.0,2.54,0.0,0,0,215,756,2150,4,215,1487.9
4445114986,2016-04-22,Friday,6831,4.58,4.58,0.0,0.0,4.58,0.0,0,0,317,706,2432,4,317,1491.5
4445114986,2016-04-23,Saturday,4363,2.93,2.93,0.0,0.0,2.93,0.0,0,0,201,1239,2149,4,201,1489.1
4445114986,2016-04-24,Sunday,5002,3.36,3.36,0.0,0.0,3.36,0.0,0,0,244,1196,2247,4,244,1488.7
4445114986,2016-04-25,Monday,3385,2.27,2.27,0.0,0.0,2.27,0.0,0,0,179,916,2070,4,179,1491.2
4445114986,2016-04-26,Tuesday,6326,4.41,4.41,2.41,0.04,1.96,0.0,29,1,180,839,2291,4,210,1434.5
4445114986,2016-04-27,Wednesday,7243,5.03,5.03,2.62,0.03,2.38,0.0,32,1,194,839,2361,4,227,1440.0
4445114986,2016-04-28,Thursday,4493,3.01,3.01,0.0,0.0,3.01,0.0,0,0,236,762,2203,4,236,1492.7
4445114986,2016-04-29,Friday,4676,3.14,3.14,0.0,0.0,3.13,0.0,0,0,226,1106,2196,4,226,1489.2
4445114986,2016-04-30,Saturday,6222,4.18,4.18,0.0,0.0,4.18,0.0,0,0,290,797,2363,4,290,1488.5
4445114986,2016-05-01,Sunday,5232,3.51,3.51,0.0,0.0,3.51,0.0,0,0,240,741,2246,5,240,1490.6
4445114986,2016-05-02,Monday,6910,4.75,4.75,2.21,0.19,2.35,0.0,27,4,200,667,2336,5,231,1454.7
4445114986,2016-05-03,Tuesday,7502,5.18,5.18,2.48,0.11,2.58,0.0,30,2,233,725,2421,5,265,1448.3
4445114986,2016-05-04,Wednesday,2923,1.96,1.96,0.0,0.0,1.96,0.0,0,0,180,897,2070,5,180,1491.3
4445114986,2016-05-05,Thursday,3800,2.55,2.55,0.12,0.24,2.18,0.0,2,6,185,734,2120,5,193,1490.2
4445114986,2016-05-06,Friday,4514,3.03,3.03,0.0,0.0,3.03,0.0,0,0,229,809,2211,5,229,1489.8
4445114986,2016-05-07,Saturday,5183,3.59,3.59,2.13,0.19,1.25,0.0,26,4,108,866,2123,5,138,1443.7
4445114986,2016-05-08,Sunday,7303,4.9,4.9,0.0,0.25,4.65,0.0,0,8,308,733,2423,5,316,1490.4
4445114986,2016-05-09,Monday,5275,3.54,3.54,0.0,0.0,3.54,0.0,0,0,266,641,2281,5,266,1490.1
4445114986,2016-05-10,Tuesday,3915,2.63,2.63,0.0,0.0,2.63,0.0,0,0,231,783,2181,5,231,1488.6
4445114986,2016-05-11,Wednesday,9105,6.11,6.11,2.25,1.0,2.86,0.0,34,22,232,622,2499,5,288,1490.2
4445114986,2016-05-12,Thursday,768,0.52,0.52,0.0,0.0,0.52,0.0,0,0,58,380,1212,5,58,1476.9
4558609924,2016-04-12,Tuesday,5135,3.39,3.39,0.0,0.0,3.39,0.0,0,0,318,1122,1909,4,318,1514.7
4558609924,2016-04-13,Wednesday,4978,3.29,3.29,1.24,0.44,1.61,0.0,19,7,127,1287,1722,4,153,1513.1
4558609924,2016-04-14,Thursday,6799,4.49,4.49,0.0,0.0,4.49,0.0,0,0,279,1161,1922,4,279,1514.3
4558609924,2016-04-15,Friday,7795,5.15,5.15,0.59,0.84,3.73,0.0,17,30,262,1131,2121,4,309,1513.6
4558609924,2016-04-16,Saturday,7289,4.82,4.82,0.55,0.75,3.5,0.0,8,12,308,1112,1997,4,328,1512.2
4558609924,2016-04-17,Sunday,9634,6.4,6.4,0.55,1.14,4.71,0.0,7,19,304,1110,2117,4,330,1505.3
4558609924,2016-04-18,Monday,8940,5.91,5.91,0.98,0.93,4.0,0.0,14,15,331,1080,2116,4,360,1512.7
4558609924,2016-04-19,Tuesday,5401,3.57,3.57,0.05,0.36,3.16,0.0,1,9,248,1182,1876,4,258,1512.9
4558609924,2016-04-20,Wednesday,4803,3.17,3.17,0.0,0.0,3.17,0.0,0,0,222,1218,1788,4,222,1515.1
4558609924,2016-04-21,Thursday,13743,9.08,9.08,0.42,0.97,7.7,0.0,6,21,432,844,2486,4,459,1513.5
4558609924,2016-04-22,Friday,9601,6.35,6.35,1.37,1.5,3.47,0.0,20,25,273,1122,2094,4,318,1512.0
4558609924,2016-04-23,Saturday,6890,4.55,4.55,0.34,0.2,4.01,0.0,5,5,308,1122,2085,4,318,1514.3
4558609924,2016-04-24,Sunday,8563,5.66,5.66,0.0,0.0,5.65,0.0,0,0,395,1045,2173,4,395,1512.9
4558609924,2016-04-25,Monday,8095,5.35,5.35,0.59,0.25,4.51,0.0,18,10,340,993,2225,4,368,1513.1
4558609924,2016-04-26,Tuesday,9148,6.05,6.05,0.43,2.03,3.59,0.0,12,41,283,1062,2223,4,336,1512.1
4558609924,2016-04-27,Wednesday,9557,6.32,6.32,1.96,0.89,3.46,0.0,27,14,312,1087,2098,4,353,1512.2
4558609924,2016-04-28,Thursday,9451,6.25,6.25,0.02,0.27,5.95,0.0,1,11,367,985,2185,4,379,1512.2
4558609924,2016-04-29,Friday,7833,5.18,5.18,1.02,1.85,2.31,0.0,15,29,197,1096,1918,4,241,1512.2
4558609924,2016-04-30,Saturday,10319,6.82,6.82,0.47,1.89,4.46,0.0,7,29,293,1111,2105,4,329,1513.0
4558609924,2016-05-01,Sunday,3428,2.27,2.27,0.0,0.0,2.27,0.0,0,0,190,1121,1692,5,190,1510.1
4558609924,2016-05-02,Monday,7891,5.22,5.22,0.0,0.0,5.22,0.0,0,0,383,1057,2066,5,383,1511.7
4558609924,2016-05-03,Tuesday,5267,3.48,3.48,0.6,0.28,2.6,0.0,21,10,237,1172,1953,5,268,1513.5
4558609924,2016-05-04,Wednesday,5232,3.46,3.46,0.0,0.0,3.46,0.0,0,0,252,1188,1842,5,252,1512.1
4558609924,2016-05-05,Thursday,10611,7.01,7.01,1.01,0.5,5.51,0.0,14,8,370,1048,2262,5,392,1513.7
4558609924,2016-05-06,Friday,3755,2.48,2.48,0.0,0.0,2.48,0.0,0,0,202,1238,1722,5,202,1514.1
4558609924,2016-05-07,Saturday,8237,5.44,5.44,1.61,1.0,2.83,0.0,23,16,233,1116,1973,5,272,1514.2
4558609924,2016-05-08,Sunday,6543,4.33,4.33,1.8,0.5,2.02,0.0,66,35,238,1019,2666,5,339,1511.1
4558609924,2016-05-09,Monday,11451,7.57,7.57,0.43,1.62,5.52,0.0,6,30,339,1065,2223,5,375,1512.7
4558609924,2016-05-10,Tuesday,6435,4.25,4.25,0.74,1.12,2.39,0.0,11,18,220,1191,1889,5,249,1514.1
4558609924,2016-05-11,Wednesday,9108,6.02,6.02,0.26,1.82,3.94,0.0,4,31,324,1081,2131,5,359,1513.0
4558609924,2016-05-12,Thursday,6307,4.17,4.17,0.0,0.0,4.17,0.0,0,0,247,736,1452,5,247,1512.5
4702921684,2016-04-12,Tuesday,7213,5.88,5.88,0.0,0.0,5.85,0.0,0,0,263,718,2947,4,263,1226.7
4702921684,2016-04-13,Wednesday,6877,5.58,5.58,0.0,0.0,5.58,0.0,0,0,258,777,2898,4,258,1232.4
4702921684,2016-04-14,Thursday,7860,6.37,6.37,0.0,0.0,6.37,0.0,0,0,271,772,2984,4,271,1233.9
4702921684,2016-04-15,Friday,6506,5.28,5.28,0.07,0.42,4.79,0.0,1,8,256,944,2896,4,265,1232.2
4702921684,2016-04-16,Saturday,11140,9.03,9.03,0.24,1.25,7.54,0.0,3,24,335,556,3328,4,362,1233.7
4702921684,2016-04-17,Sunday,12692,10.29,10.29,0.96,3.46,5.88,0.0,12,66,302,437,3394,4,380,1233.4
4702921684,2016-04-18,Monday,9105,7.38,7.38,1.82,1.49,4.07,0.0,22,30,191,890,3013,4,243,1233.7
4702921684,2016-04-19,Tuesday,6708,5.44,5.44,0.88,0.37,4.19,0.0,10,8,179,757,2812,4,197,1233.1
4702921684,2016-04-20,Wednesday,8793,7.13,7.13,0.16,1.23,5.73,0.0,2,29,260,717,3061,4,291,1233.2
4702921684,2016-04-21,Thursday,6530,5.3,5.3,0.31,2.05,2.94,0.0,4,41,144,901,2729,4,189,1232.1
4702921684,2016-04-22,Friday,1664,1.35,1.35,0.0,0.0,1.35,0.0,0,0,72,1341,2241,4,72,1232.6
4702921684,2016-04-23,Saturday,15126,12.27,12.27,0.76,3.24,8.27,0.0,9,66,408,469,3691,4,483,1232.8
4702921684,2016-04-24,Sunday,15050,12.22,12.22,1.2,5.12,5.88,0.0,15,95,281,542,3538,4,391,1231.6
4702921684,2016-04-25,Monday,9167,7.43,7.43,0.49,0.82,6.11,0.0,6,15,270,730,3064,4,291,1233.8
4702921684,2016-04-26,Tuesday,6108,4.95,4.95,0.07,0.35,4.54,0.0,1,8,216,765,2784,4,225,1233.9
4702921684,2016-04-27,Wednesday,7047,5.72,5.72,0.09,0.8,4.78,0.0,1,16,238,733,2908,4,255,1232.0
4702921684,2016-04-28,Thursday,9023,7.32,7.32,1.13,0.42,5.77,0.0,14,9,232,738,3033,4,255,1232.7
4702921684,2016-04-29,Friday,9930,8.05,8.05,1.06,0.92,6.07,0.0,12,19,267,692,3165,4,298,1233.5
4702921684,2016-04-30,Saturday,10144,8.23,8.23,0.32,2.03,5.88,0.0,4,36,263,728,3115,4,303,1232.6
4702921684,2016-05-01,Sunday,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2017,5,0,
4702921684,2016-05-02,Monday,7245,5.92,5.92,0.38,1.74,3.76,0.0,5,40,195,1131,2859,5,240,1223.8
4702921684,2016-05-03,Tuesday,9454,7.67,7.67,0.0,0.0,7.67,0.0,0,0,313,729,3145,5,313,1232.6
4702921684,2016-05-04,Wednesday,8161,6.62,6.62,0.34,0.73,5.54,0.0,4,15,251,757,3004,5,270,1232.8
4702921684,2016-05-05,Thursday,8614,6.99,6.99,0.67,0.22,6.09,0.0,8,5,241,745,3006,5,254,1232.3
4702921684,2016-05-06,Friday,6943,5.63,5.63,0.08,0.66,4.87,0.0,1,16,207,682,2859,5,224,1233.2
4702921684,2016-05-07,Saturday,14370,11.65,11.65,0.37,2.31,8.97,0.0,5,46,439,577,3683,5,490,1233.5
4702921684,2016-05-08,Sunday,12857,10.43,10.43,0.68,6.21,3.54,0.0,9,125,192,1019,3287,5,326,1232.7
4702921684,2016-05-09,Monday,8232,6.68,6.68,0.0,0.57,6.1,0.0,0,12,253,746,2990,5,265,1232.3
4702921684,2016-05-10,Tuesday,10613,8.61,8.61,0.08,1.88,6.65,0.0,1,37,262,701,3172,5,300,1232.6
4702921684,2016-05-11,Wednesday,9810,7.96,7.96,0.78,2.16,4.98,0.0,10,41,235,784,3069,5,286,1232.4
4702921684,2016-05-12,Thursday,2752,2.23,2.23,0.0,0.0,2.23,0.0,0,0,68,241,1240,5,68,1234.1
5553957443,2016-04-12,Tuesday,11596,7.57,7.57,1.37,0.79,5.41,0.0,19,13,277,767,2026,4,309,1531.8
5553957443,2016-04-13,Wednesday,4832,3.16,3.16,0.0,0.0,3.16,0.0,0,0,226,647,1718,4,226,1529.1
5553957443,2016-04-14,Thursday,17022,11.12,11.12,4.0,2.45,4.67,0.0,61,41,256,693,2324,4,358,1530.8
5553957443,2016-04-15,Friday,16556,10.86,10.86,4.16,1.98,4.71,0.0,58,38,239,689,2254,4,335,1524.5
5553957443,2016-04-16,Saturday,5771,3.77,3.77,0.0,0.0,3.77,0.0,0,0,288,521,1831,4,288,1530.8
5553957443,2016-04-17,Sunday,655,0.43,0.43,0.0,0.0,0.43,0.0,0,0,46,943,1397,4,46,1523.3
5553957443,2016-04-18,Monday,3727,2.43,2.43,0.0,0.0,2.43,0.0,0,0,206,622,1683,4,206,1533.7
5553957443,2016-04-19,Tuesday,15482,10.11,10.11,4.28,1.66,4.18,0.0,69,28,249,756,2284,4,346,1531.4
5553957443,2016-04-20,Wednesday,2713,1.77,1.77,0.0,0.0,1.77,0.0,0,0,148,598,1570,4,148,1532.8
5553957443,2016-04-21,Thursday,12346,8.06,8.06,2.95,2.16,2.96,0.0,47,42,177,801,2066,4,266,1531.8
5553957443,2016-04-22,Friday,11682,7.63,7.63,1.38,0.63,5.6,0.0,25,16,270,781,2105,4,311,1531.1
5553957443,2016-04-23,Saturday,4112,2.69,2.69,0.0,0.0,2.68,0.0,0,0,272,443,1776,4,272,1528.6
5553957443,2016-04-24,Sunday,1807,1.18,1.18,0.0,0.0,1.18,0.0,0,0,104,582,1507,4,104,1531.4
5553957443,2016-04-25,Monday,10946,7.19,7.19,2.93,0.57,3.69,0.0,51,11,201,732,2033,4,263,1522.4
5553957443,2016-04-26,Tuesday,11886,7.76,7.76,2.37,0.93,4.46,0.0,40,18,238,750,2093,4,296,1531.7
5553957443,2016-04-27,Wednesday,10538,6.88,6.88,1.14,1.0,4.74,0.0,16,16,206,745,1922,4,238,1531.7
5553957443,2016-04-28,Thursday,11393,7.63,7.63,3.71,0.75,3.17,0.0,49,13,165,727,1999,4,227,1493.2
5553957443,2016-04-29,Friday,12764,8.33,8.33,2.79,0.64,4.91,0.0,46,15,270,709,2169,4,331,1532.3
5553957443,2016-04-30,Saturday,1202,0.78,0.78,0.0,0.0,0.78,0.0,0,0,84,506,1463,4,84,1541.0
5553957443,2016-05-01,Sunday,5164,3.37,3.37,0.0,0.0,3.37,0.0,0,0,237,436,1747,5,237,1532.3
5553957443,2016-05-02,Monday,9769,6.38,6.38,1.06,0.41,4.9,0.0,23,9,227,724,1996,5,259,1531.2
5553957443,2016-05-03,Tuesday,12848,8.39,8.39,1.5,1.2,5.68,0.0,26,29,247,812,2116,5,302,1531.3
5553957443,2016-05-04,Wednesday,4249,2.77,2.77,0.0,0.0,2.77,0.0,0,0,224,651,1698,5,224,1533.9
5553957443,2016-05-05,Thursday,14331,9.51,9.51,3.43,1.66,4.43,0.0,44,29,241,692,2156,5,314,1506.9
5553957443,2016-05-06,Friday,9632,6.29,6.29,1.52,0.54,4.23,0.0,21,9,229,761,1916,5,259,1531.3
5553957443,2016-05-07,Saturday,1868,1.22,1.22,0.0,0.0,1.22,0.0,0,0,96,902,1494,5,96,1531.1
5553957443,2016-05-08,Sunday,6083,4.0,4.0,0.22,0.47,3.3,0.0,3,8,210,505,1762,5,221,1520.8
5553957443,2016-05-09,Monday,11611,7.58,7.58,2.13,0.89,4.56,0.0,59,22,251,667,2272,5,332,1531.8
5553957443,2016-05-10,Tuesday,16358,10.71,10.71,3.87,1.61,5.2,0.0,61,40,265,707,2335,5,366,1527.4
5553957443,2016-05-11,Wednesday,4926,3.22,3.22,0.0,0.0,3.22,0.0,0,0,195,628,1693,5,195,1529.8
5553957443,2016-05-12,Thursday,3121,2.04,2.04,0.58,0.4,1.06,0.0,8,6,48,222,741,5,62,1529.9
5577150313,2016-04-12,Tuesday,8135,6.08,6.08,3.6,0.38,2.1,0.0,86,16,140,728,3405,4,242,1338.0
5577150313,2016-04-13,Wednesday,5077,3.79,3.79,0.32,0.22,3.25,0.0,15,11,144,776,2551,4,170,1339.6
5577150313,2016-04-14,Thursday,8596,6.42,6.42,3.33,0.31,2.78,0.0,118,30,176,662,4022,4,324,1338.9
5577150313,2016-04-15,Friday,12087,9.08,9.08,3.92,1.6,3.56,0.0,115,54,199,695,4005,4,368,1331.2
5577150313,2016-04-16,Saturday,14269,10.66,10.66,6.64,1.28,2.73,0.0,184,56,158,472,4274,4,398,1338.6
5577150313,2016-04-17,Sunday,12231,9.14,9.14,5.98,0.83,2.32,0.0,200,37,159,525,4552,4,396,1338.2
5577150313,2016-04-18,Monday,9893,7.39,7.39,4.86,0.72,1.82,0.0,114,32,130,623,3625,4,276,1338.7
5577150313,2016-04-19,Tuesday,12574,9.42,9.42,7.02,0.64,1.76,0.0,108,23,111,733,3501,4,242,1334.8
5577150313,2016-04-20,Wednesday,8330,6.22,6.22,4.12,0.34,1.76,0.0,87,16,113,773,3192,4,216,1339.2
5577150313,2016-04-21,Thursday,10830,8.09,8.09,3.65,1.66,2.78,0.0,110,74,175,670,4018,4,359,1338.7
5577150313,2016-04-22,Friday,9172,6.85,6.85,2.42,0.79,3.3,0.0,62,30,200,823,3329,4,292,1339.0
5577150313,2016-04-23,Saturday,7638,5.71,5.71,1.21,0.36,4.14,0.0,24,24,223,627,3152,4,271,1337.7
5577150313,2016-04-24,Sunday,15764,11.78,11.78,7.65,2.15,1.98,0.0,210,65,141,425,4392,4,416,1338.2
5577150313,2016-04-25,Monday,6393,4.78,4.78,1.35,0.67,2.76,0.0,61,38,214,743,3374,4,313,1337.4
5577150313,2016-04-26,Tuesday,5325,3.98,3.98,0.85,0.65,2.47,0.0,38,32,181,759,3088,4,251,1337.9
5577150313,2016-04-27,Wednesday,6805,5.14,5.14,1.81,0.4,2.93,0.0,63,16,190,773,3294,4,269,1323.9
5577150313,2016-04-28,Thursday,9841,7.43,7.43,3.25,1.17,3.01,0.0,99,51,141,692,3580,4,291,1324.5
5577150313,2016-04-29,Friday,7924,5.92,5.92,2.84,0.61,2.47,0.0,97,36,165,739,3544,4,298,1338.5
5577150313,2016-04-30,Saturday,12363,9.24,9.24,5.83,0.79,2.61,0.0,207,45,163,621,4501,4,415,1338.0
5577150313,2016-05-01,Sunday,13368,9.99,9.99,5.31,1.44,3.24,0.0,194,72,178,499,4546,5,444,1338.1
5577150313,2016-05-02,Monday,7439,5.56,5.56,1.12,0.35,4.07,0.0,37,20,235,732,3014,5,292,1337.9
5577150313,2016-05-03,Tuesday,11045,8.25,8.25,4.52,0.15,3.57,0.0,97,8,212,580,3795,5,317,1338.8
5577150313,2016-05-04,Wednesday,5206,3.89,3.89,1.56,0.25,2.08,0.0,25,9,141,631,2755,5,175,1338.3
5577150313,2016-05-05,Thursday,7550,5.64,5.64,2.5,0.47,2.67,0.0,45,21,143,1153,3004,5,209,1338.7
5577150313,2016-05-06,Friday,4950,3.7,3.7,1.93,0.32,1.45,0.0,41,16,79,1304,2643,5,136,1337.8
5577150313,2016-05-07,Saturday,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1819,5,0,
5577150313,2016-05-08,Sunday,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1819,5,0,
5577150313,2016-05-09,Monday,3421,2.56,2.56,1.43,0.14,0.99,0.0,34,11,70,1099,2489,5,115,1336.3
5577150313,2016-05-10,Tuesday,8869,6.65,6.65,2.56,0.75,3.35,0.0,104,37,194,639,3841,5,335,1333.7
5577150313,2016-05-11,Wednesday,4038,3.04,3.04,1.83,0.3,0.89,0.0,45,15,63,257,1665,5,123,1328.3
6117666160,2016-04-12,Tuesday,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1496,4,0,
6117666160,2016-04-13,Wednesday,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1496,4,0,
6117666160,2016-04-14,Thursday,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1496,4,0,
6117666160,2016-04-15,Friday,14019,10.59,10.59,0.0,0.28,10.3,0.0,0,6,513,921,2865,4,519,1323.8
6117666160,2016-04-16,Saturday,14450,10.91,10.91,0.58,0.85,9.48,0.0,7,15,518,502,2828,4,540,1324.5
6117666160,2016-04-17,Sunday,7150,5.4,5.4,0.0,0.0,5.4,0.0,0,0,312,702,2225,4,312,1324.1
6117666160,2016-04-18,Monday,5153,3.91,3.91,0.0,0.0,3.89,0.0,0,0,241,759,2018,4,241,1317.9
6117666160,2016-04-19,Tuesday,11135,8.41,8.41,0.0,0.0,8.41,0.0,0,0,480,425,2606,4,480,1324.0
6117666160,2016-04-20,Wednesday,10449,8.02,8.02,2.03,0.48,5.52,0.0,26,10,349,587,2536,4,385,1302.9
6117666160,2016-04-21,Thursday,19542,15.01,15.01,0.98,0.4,5.62,0.0,11,19,294,579,4900,4,324,1301.9
6117666160,2016-04-22,Friday,8206,6.2,6.2,0.0,0.0,6.2,0.0,0,0,402,413,2409,4,402,1323.5
6117666160,2016-04-23,Saturday,11495,8.68,8.68,0.0,0.0,8.68,0.0,0,0,512,468,2651,4,512,1324.3
6117666160,2016-04-24,Sunday,7623,5.76,5.76,0.0,0.0,5.76,0.0,0,0,362,711,2305,4,362,1323.4
6117666160,2016-04-25,Monday,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1497,4,0,
6117666160,2016-04-26,Tuesday,9543,7.21,7.21,0.0,0.34,6.87,0.0,0,7,352,1077,2450,4,359,1323.6
6117666160,2016-04-27,Wednesday,9411,7.11,7.11,0.0,0.0,7.11,0.0,0,0,458,417,2576,4,458,1323.6
6117666160,2016-04-28,Thursday,3403,2.6,2.6,0.0,0.0,2.6,0.0,0,0,141,758,1879,4,141,1308.8
6117666160,2016-04-29,Friday,9592,7.24,7.24,0.0,0.0,7.24,0.0,0,0,461,479,2560,4,461,1324.9
6117666160,2016-04-30,Saturday,6987,5.28,5.28,0.0,0.0,5.28,0.0,0,0,343,1040,2275,4,343,1323.3
6117666160,2016-05-01,Sunday,8915,6.73,6.73,0.0,0.0,6.73,0.0,0,0,397,525,2361,5,397,1324.7
6117666160,2016-05-02,Monday,4933,3.73,3.73,0.0,0.0,3.73,0.0,0,0,236,1204,2044,5,236,1322.5
6117666160,2016-05-03,Tuesday,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1496,5,0,
6117666160,2016-05-04,Wednesday,2997,2.26,2.26,0.0,0.0,2.26,0.0,0,0,156,1279,1902,5,156,1326.1
6117666160,2016-05-05,Thursday,9799,7.4,7.4,0.0,0.0,7.4,0.0,0,0,487,479,2636,5,487,1324.2
6117666160,2016-05-06,Friday,3365,2.68,2.68,0.0,0.0,2.68,0.0,0,0,133,673,1838,5,133,1255.6
6117666160,2016-05-07,Saturday,7336,5.54,5.54,0.0,0.0,5.54,0.0,0,0,412,456,2469,5,412,1324.2
6117666160,2016-05-08,Sunday,7328,5.53,5.53,0.0,0.0,5.53,0.0,0,0,318,517,2250,5,318,1325.1
6117666160,2016-05-09,Monday,4477,3.38,3.38,0.0,0.0,3.38,0.0,0,0,197,125,1248,5,197,1324.6
6290855005,2016-04-12,Tuesday,4562,3.45,3.45,0.0,0.0,3.45,0.0,0,0,199,1241,2560,4,199,1322.3
6290855005,2016-04-13,Wednesday,7142,5.4,5.4,0.0,0.0,5.39,0.01,0,0,350,1090,2905,4,350,1322.6
6290855005,2016-04-14,Thursday,7671,5.8,5.8,0.0,0.0,5.77,0.03,0,0,363,1077,2952,4,363,1322.6
6290855005,2016-04-15,Friday,9501,7.18,7.18,0.0,0.0,7.17,0.01,0,0,328,1112,2896,4,328,1323.3
6290855005,2016-04-16,Saturday,8301,6.28,6.28,0.0,0.0,6.27,0.01,0,0,258,1182,2783,4,258,1321.8
6290855005,2016-04-17,Sunday,7851,5.94,5.94,1.14,0.79,4.0,0.0,31,12,225,1172,3171,4,268,1321.7
6290855005,2016-04-18,Monday,6885,5.21,5.21,0.0,0.0,5.19,0.02,0,0,271,1169,2766,4,271,1321.5
6290855005,2016-04-19,Tuesday,7142,5.4,5.4,0.0,0.0,5.39,0.01,0,0,321,1119,2839,4,321,1322.6
6290855005,2016-04-20,Wednesday,6361,4.81,4.81,0.0,0.0,4.8,0.01,0,0,258,1182,2701,4,258,1322.5
6290855005,2016-04-21,Thursday,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2060,4,0,
6290855005,2016-04-22,Friday,6238,4.72,4.72,0.0,0.0,4.72,0.0,0,0,302,1138,2796,4,302,1321.6
6290855005,2016-04-23,Saturday,0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,0,1407,2664,4,33,
6290855005,2016-04-24,Sunday,5896,4.46,4.46,0.0,0.0,4.46,0.0,0,0,258,1182,2703,4,258,1322.0
6290855005,2016-04-25,Monday,7802,5.9,5.9,0.68,0.18,5.03,0.01,8,3,249,1180,2771,4,260,1322.4
6290855005,2016-04-26,Tuesday,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2060,4,0,
6290855005,2016-04-27,Wednesday,5565,4.21,4.21,0.0,0.0,4.18,0.03,0,0,287,1153,2743,4,287,1321.9
6290855005,2016-04-28,Thursday,5731,4.33,4.33,0.0,0.0,4.33,0.0,0,0,255,1185,2687,4,255,1323.6
6290855005,2016-04-29,Friday,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2060,4,0,
6290855005,2016-04-30,Saturday,6744,5.1,5.1,0.0,0.0,5.09,0.01,0,0,324,1116,2843,4,324,1322.4
6290855005,2016-05-01,Sunday,9837,7.44,7.44,0.66,2.75,4.0,0.02,8,95,282,1055,3327,5,385,1322.2
6290855005,2016-05-02,Monday,6781,5.13,5.13,0.0,0.0,5.11,0.02,0,0,268,1172,2725,5,268,1321.8
